0.	1
0.01	1
0.02	1
0.03	1
0.04	1
0.05	0.9999993077475123
0.06	0.9999658317685846
0.07	0.9999323557896568
0.08	0.9998947478799486
0.09	0.9996769119077797
0.1	0.9992288349491589
0.11	0.9988725988415412
0.12	0.9979728552243785
0.13	0.996630924131118
0.14	0.995157240247196
0.15	0.993825511760647
0.16	0.9926854218287382
0.17	0.9904962174410287
0.18	0.9885285785008633
0.19	0.985942742287194
0.2	0.9824654440086947
0.21	0.9789598467885201
0.22	0.9744622414974937
0.23	0.9702655647568654
0.24	0.9651752717699884
0.25	0.9594794808637437
0.26	0.9529496077658277
0.27	0.9462937677979031
0.28	0.9400921612926748
0.29	0.9332396911144901
0.3	0.9257499974790134
0.31	0.915897415242993
0.32	0.9068659650881897
0.33	0.8954315584514893
0.34	0.8853532284950241
0.35000000000000003	0.8749288610338497
0.36	0.861713690460745
0.37	0.8492644268987452
0.38	0.8357093999293999
0.39	0.8235567487869533
0.4	0.8078018971065191
0.41000000000000003	0.7945667773529153
0.42	0.7809116303142473
0.43	0.7677578378607005
0.44	0.7543323518479772
0.45	0.7374276329700344
0.46	0.7232792161111578
0.47000000000000003	0.7108948457342551
0.48	0.6966244509548897
0.49	0.6798827271325747
0.5	0.6661515533286811
0.51	0.6510060343671529
0.52	0.6346996864522128
0.53	0.6194777944014831
0.54	0.6054720477082253
0.55	0.5893654137180315
0.56	0.5742392510405326
0.5700000000000001	0.5600221063494959
0.58	0.5446682283034004
0.59	0.5281039027347968
0.6	0.5136739529272093
0.61	0.5004102737990902
0.62	0.4867742956371559
0.63	0.47159510107423114
0.64	0.4573529354797731
0.65	0.44371046379505874
0.66	0.43180793221331365
0.67	0.4171139501034136
0.68	0.40433706597563224
0.6900000000000001	0.39301196567797253
0.7000000000000001	0.38250219288464354
0.71	0.3688561510020009
0.72	0.3561932760425311
0.73	0.34482194544901545
0.74	0.33698744150249543
0.75	0.32752119669445556
0.76	0.3161558831780189
0.77	0.3043664691377131
0.78	0.2922872066016818
0.79	0.28228799318394576
0.8	0.2710943616800775
0.81	0.25996421112329826
0.8200000000000001	0.2521350594800855
0.8300000000000001	0.2419008569815142
0.84	0.2325113865128073
0.85	0.22400880802612036
0.86	0.2146680553283872
0.87	0.20657936629176482
0.88	0.19643558099286698
0.89	0.1892507007720896
0.9	0.17936702634333296
0.91	0.17117072892070617
0.92	0.16289219772288777
0.93	0.15531487381592335
0.9400000000000001	0.14825304900988015
0.9500000000000001	0.14071067428400488
0.96	0.13433064247629836
0.97	0.1275192051035456
0.98	0.12222537409229037
0.99	0.11480013762772479
1.	0.10947153568823993
1.01	0.10293002400697239
1.02	0.09790711241531484
1.03	0.09159510667185969
1.04	0.08515097991362086
1.05	0.08099691631704634
1.06	0.07622777989017489
1.07	0.07185692732914506
1.08	0.0669075915001186
1.09	0.062326210502165316
1.1	0.05850555608156204
1.11	0.053780838326748355
1.12	0.049830184507198616
1.1300000000000001	0.04668568628418611
1.1400000000000001	0.04248016607310363
1.1500000000000001	0.03894092735316013
1.16	0.03657010004720428
1.17	0.03284663061370584
1.18	0.03047838492252671
1.19	0.02784803236904206
1.2	0.025034144352085515
1.21	0.02220651786342107
1.22	0.019361963980006513
1.23	0.017757310065318697
1.24	0.016031752377271023
1.25	0.014740588629609147
1.26	0.013322781149443724
1.27	0.011951505843482757
1.28	0.010250192673795656
1.29	0.00856841959605225
1.3	0.0074558844949649435
1.31	0.006330184593766625
1.32	0.005215476566087136
1.33	0.00465823530886274
1.34	0.0036528609699523424
1.35	0.0030200733497096044
1.36	0.0024181928328492197
1.37	0.001976547864519048
1.3800000000000001	0.0015665012971383188
1.3900000000000001	0.0009614024166329684
1.4000000000000001	0.0005981061030928248
